energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.686,0.0961,132.056,0.0455,0.729,0.0,4,0.643,11,186467,-7.686,0.672,0,Chininha,Baixinha,58,0
0.205,0.101,111.5,0.0452,0.952,0.889,4,0.456,11,377707,-19.74,0.31,0,Gary Burton,Senor Mouse,48,0
0.26,0.273,185.998,0.0373,0.706,0.000385,3,0.559,10,249807,-12.114,0.314,1,Hajaj,Follow Me Into The Dark,46,0
0.674,0.138,99.966,0.147,0.236,0.00039,4,0.777,5,177000,-8.998,0.336,0,Ayra Starr,Fashion Killer,61,0
0.665,0.104,138.018,0.049,0.493,0.0,4,0.752,6,177419,-4.889,0.533,1,YAS,Dw About Me,58,0
0.7,0.102,80.623,0.163,0.843,0.324,4,0.433,11,176186,-8.197,0.8,1,Magic Sam,All Your Love,50,0
0.272,0.109,149.128,0.0525,0.858,0.0236,4,0.678,4,189507,-10.415,0.378,1,John Lee Hooker,Boogie Chillen,0,0
0.538,0.19,85.106,0.0392,0.294,0.0,4,0.609,3,164547,-15.646,0.881,1,Bo Diddley,I'm A Man,0,0
0.899,0.0263,119.995,0.0451,0.0028,0.0345,4,0.778,2,204133,-6.552,0.881,1,Cake,Short Skirt / Long Jacket,65,0
0.592,0.125,81.499,0.164,0.0259,6.6e-05,4,0.755,4,208200,-11.23,0.876,0,Dudu Cardoso,A Luz de Jah,30,0
0.768,0.0948,95.97,0.0621,0.116,0.0011,4,0.782,6,220625,-5.377,0.295,0,Tamer Nafar,The Beat Never Goes Off (feat. MC Abdul & Noel Kharman),33,0
0.293,0.0891,100.049,0.031,0.917,0.00284,4,0.648,11,228587,-12.386,0.44,1,Fernanda Takai,O Amor Em Tempos de Cólera,35,0
0.535,0.182,140.136,0.0277,0.877,0.000312,4,0.59,4,162960,-6.682,0.193,1,Marisa Monte,Portas,48,0
0.575,0.687,109.009,0.0637,0.0364,0.00458,4,0.664,6,281035,-13.538,0.517,0,Tiago Iorc,Tangerina - Ao Vivo,63,0
0.735,0.681,111.129,0.0973,0.44,0.000215,3,0.598,2,321133,-10.882,0.615,1,Muddy Waters,Mannish Boy,64,0
0.652,0.929,113.867,0.0403,0.0164,0.0,4,0.671,0,168172,-4.689,0.404,1,Marília Mendonça,Bem Pior Que Eu - Ao Vivo,69,0
0.446,0.242,74.814,0.0524,0.75,0.0,4,0.586,5,175573,-6.885,0.781,0,Becca Perret,Preta Perfeita,35,0
0.983,0.197,178.864,0.235,1.66e-05,0.191,4,0.185,1,231773,-7.301,0.102,1,Arch Enemy,"Deceiver, Deceiver",61,0
0.524,0.0927,78.381,0.0273,0.0127,0.184,4,0.513,8,269287,-8.608,0.553,0,RF Shannon,"Dublin, Texas",46,0
0.114,0.169,79.261,0.0399,0.912,0.919,4,0.308,5,439120,-20.291,0.163,1,Freddie Hubbard,The Things We Did Last Summer,49,0
0.634,0.104,91.283,0.432,0.444,0.0,4,0.684,11,153413,-8.024,0.767,0,MC Cabelinho,Química,55,0
0.761,0.197,90.039,0.0555,0.00112,1.33e-05,4,0.745,5,166929,-5.899,0.875,0,Tainy,UNA MÁS,77,0
0.365,0.0575,119.344,0.0564,0.525,0.0,4,0.67,0,147147,-10.158,0.45,1,Frank Sinatra,Fly Me To The Moon,64,0
0.641,0.908,87.258,0.0695,0.728,0.0,4,0.46,1,191448,-7.569,0.712,0,Grupo Revelação,Meu Amor É Todo Seu,54,0
0.549,0.687,123.104,0.0451,0.482,0.0,3,0.57,0,242267,-10.746,0.525,1,Nenhum De Nós,Canção Da Meia-Noite - Ao Vivo,40,0
0.464,0.109,138.839,0.365,0.402,3.23e-06,4,0.562,11,164571,-7.337,0.508,0,Dagrace,Chutei o balde,24,0
0.616,0.174,147.904,0.0351,0.166,0.0,3,0.506,2,205587,-5.625,0.511,1,Marília Mendonça,Foi por Conveniência,52,0
0.942,0.313,120.037,0.0592,1.74e-06,0.0439,4,0.445,7,253325,-6.558,0.384,1,Volbeat,Becoming,19,0
0.648,0.115,89.986,0.095,0.433,0.0,4,0.691,5,198391,-8.336,0.756,0,Neguedmundo,Kafungê,27,0
0.205,0.122,128.315,0.0577,0.983,0.893,4,0.492,9,310055,-8.488,0.109,0,Mal Waldron,All Alone,51,0
0.711,0.141,108.004,0.0459,0.278,0.0,4,0.681,11,230141,-4.343,0.365,0,Farhan Saeed,Na Cher Malangaan Nu,53,0
0.632,0.0707,138.05,0.0347,0.0241,0.0,4,0.477,6,290080,-5.051,0.199,1,Bruna Olly,Deus Faz Além - Ao Vivo,57,0
0.182,0.129,112.689,0.0443,0.79,0.00036,4,0.494,10,355333,-11.116,0.21,0,Miles Davis,'Round Midnight (feat. John Coltrane),56,0
0.919,0.262,159.922,0.356,0.00234,0.000313,4,0.355,7,207141,-3.771,0.259,1,Bring Me The Horizon,DiE4u,75,0
0.583,0.123,116.11,0.0284,0.749,0.000294,4,0.515,0,333947,-8.182,0.414,0,Herbie Hancock,Cantaloupe Island - Remastered,61,0
0.768,0.0646,122.058,0.078,0.104,0.0,4,0.814,1,259672,-5.703,0.8,0,BIN,Quase uma Semana,67,0
0.738,0.0927,107.938,0.0506,0.0178,6.75e-05,4,0.672,0,277040,-7.045,0.392,1,fun.,Some Nights,71,0
0.427,0.0876,119.952,0.0487,0.143,0.000192,4,0.924,7,265804,-8.119,0.625,0,ヨルシカ,月に吠える,64,0
0.672,0.101,154.009,0.0927,0.332,0.0,4,0.669,11,195918,-7.844,0.775,0,Bruno Alpino,Avisa Ai,29,0
0.69,0.0973,120.143,0.028,0.106,0.00226,4,0.831,5,194813,-7.339,0.701,1,Houndmouth,McKenzie,44,0
0.724,0.353,121.975,0.0495,0.0167,0.0107,4,0.77,8,176840,-5.484,0.898,1,SAINt JHN,Roses - Imanbek Remix,83,0
0.67,0.0889,135.064,0.0438,0.23,0.00468,4,0.867,0,160905,-3.839,0.891,0,LUDMILLA,Rainha da Favela,65,0
0.305,0.135,123.02,0.0307,0.849,0.000203,4,0.6,2,218150,-10.762,0.294,1,Chico Chico,Mãe,37,0
0.618,0.132,102.058,0.0418,0.0974,0.0,4,0.695,2,171221,-4.493,0.332,1,Marília Mendonça,Tentativas,60,0
0.947,0.0962,162.949,0.0433,0.0768,6.33e-05,4,0.611,11,150333,-5.261,0.949,1,Ramones,I Wanna Be Sedated,0,0
0.678,0.367,170.41,0.0728,0.624,0.0,4,0.349,9,196126,-6.947,0.759,1,Grupo Revelação,Azul Sem Fim,54,0
0.538,0.121,97.983,0.0518,0.531,1.23e-06,4,0.747,0,208631,-10.461,0.395,1,Reina Khoury,Once Again,16,0
0.612,0.111,143.582,0.0521,0.288,0.0,4,0.652,7,223552,-3.426,0.461,1,Marília Mendonça,10 de Setembro,62,0
0.754,0.241,153.962,0.204,0.086,1.32e-06,4,0.688,7,229678,-4.397,0.594,1,Marcelo Falcão,Quando você olhar pra mim,36,0
0.334,0.114,81.544,0.0521,0.702,0.714,4,0.654,8,410667,-12.662,0.697,1,Clifford Brown,Joy Spring,51,0
0.727,0.533,118.034,0.0323,0.0744,0.000175,4,0.695,6,302935,-6.274,0.864,0,Arijit Singh,"Ghungroo (From ""War"")",70,0
0.448,0.0948,129.949,0.388,0.174,5.6e-06,4,0.911,9,116596,-2.439,0.54,1,Dj Wesley Gonzaga,Mtg Ta Brotando No Plantão Pra Tira Foto Com Revolver,70,0
0.276,0.115,122.572,0.0386,0.914,0.00197,4,0.467,7,127098,-14.929,0.291,0,ANAVITÓRIA,"Preciso me encontrar - Original Motion Picture Soundtrack ""Diários De Intercâmbio""",51,0
0.903,0.0805,160.108,0.114,0.0362,0.0,4,0.703,1,195000,-3.777,0.661,0,Linn da Quebrada,Davi Sabbag * Tomara (Remix),45,0
0.686,0.387,102.007,0.0578,0.0173,1.62e-06,4,0.726,9,203500,-7.267,0.637,0,NOVO,Deep End,25,0
0.761,0.173,144.852,0.0432,0.0357,0.0,4,0.61,2,197413,-3.111,0.467,0,SUNMI,You can't sit with us,71,0
0.888,0.0868,167.991,0.058,0.00124,0.0,4,0.464,3,275265,-4.295,0.519,1,Eve,群青讃歌,58,0
0.722,0.452,189.857,0.158,0.0363,4.24e-06,4,0.785,10,166461,-2.604,0.848,0,Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",66,0
0.236,0.0911,111.985,0.03,0.865,0.0215,4,0.573,4,203571,-16.222,0.401,1,Douglas Lopes,Pra Sorrir,36,0
0.362,0.29,114.956,0.157,0.398,0.0,4,0.764,4,184696,-11.107,0.337,0,Feh,Vícios,26,0
0.923,0.128,176.216,0.182,0.0962,0.0,4,0.494,10,113240,-7.69,0.577,0,Agent Orange,Bloodstains - Original Version,54,0
0.0437,0.209,100.827,0.0315,0.989,0.148,1,0.313,6,192867,-22.627,0.0625,1,Billie Holiday,Strange Fruit,59,0
0.804,0.111,91.842,0.302,0.0404,0.0,3,0.358,0,229960,-8.534,0.625,1,Suicidal Tendencies,Institutionalized,58,0
0.857,0.448,135.914,0.0994,0.188,0.0,4,0.678,11,162720,-3.947,0.669,1,Marília Mendonça,Traição Não Tem Perdão - Ao Vivo,61,0
0.582,0.0607,100.464,0.307,0.184,8.87e-06,4,0.713,4,189600,-6.006,0.517,0,Anthony Touma,Show Me How You Dabke,41,0
0.727,0.157,92.259,0.0365,0.00401,0.86,4,0.616,1,173267,-8.176,0.54,0,Fugazi,Waiting Room,67,0
0.913,0.391,119.993,0.0933,0.0248,2.84e-05,4,0.804,0,176125,-3.135,0.544,1,Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",62,0
0.656,0.102,138.057,0.0327,0.0315,2.12e-06,4,0.509,6,204701,-7.574,0.409,1,Gabriel Guedes de Almeida,Todos Os Meus Dias - Ao Vivo,57,0
0.979,0.338,205.39,0.113,0.617,0.409,4,0.13,2,277533,-3.903,0.368,1,Dead Kennedys,Holiday in Cambodia,44,0
0.846,0.519,99.987,0.0486,0.278,4e-05,4,0.754,4,176400,-5.114,0.913,0,Luísa Sonza,VIP *-*,72,0
0.322,0.76,96.07,0.037,0.662,0.0299,4,0.546,0,407587,-19.111,0.488,1,Keith Jarrett,One For Majid - Live,0,0
0.555,0.101,119.679,0.0813,0.569,0.0,3,0.464,11,195246,-6.337,0.193,0,Gloria Groove,A Tua Voz,42,0
0.913,0.402,149.673,0.199,0.00533,0.877,4,0.356,5,160000,-6.355,0.0389,0,Mariana BO,Sonata (Sonata No.8 in C Minor) - Beethoven Remixed,43,0
0.869,0.863,123.984,0.0411,0.0142,5.58e-05,4,0.626,9,175023,-8.287,0.318,0,Cat Dealers,Nobody Does It,50,0
0.531,0.1,85.322,0.0905,0.0428,7.39e-06,5,0.582,10,164308,-3.725,0.169,1,MC Hariel,Maçã Verde,72,0
0.466,0.111,125.736,0.0323,0.527,0.0,4,0.495,2,245137,-6.933,0.346,1,Gabriel Guedes de Almeida,Filho - Ao Vivo,58,0
0.496,0.111,104.003,0.0347,0.333,0.0694,4,0.767,4,215383,-7.946,0.17,0,Gilsons,Algum Ritmo,65,0
0.274,0.161,114.919,0.0312,0.601,0.0,4,0.646,4,158609,-13.332,0.434,0,Agnes Nunes,Última Dança,50,0
0.377,0.0891,114.974,0.0339,0.712,0.0,4,0.584,1,168567,-12.897,0.573,0,Motta,Me Ganhou,28,0
0.335,0.0849,132.682,0.0451,0.579,0.0128,4,0.803,8,330440,-13.331,0.786,1,Kenny Burrell,Chitlins Con Carne,54,0
0.588,0.189,134.014,0.091,0.608,9.3e-05,4,0.758,11,286008,-7.777,0.796,0,Asim Azhar,"Ghalat Fehmi - From ""Superstar""",65,0
0.397,0.256,86.023,0.141,0.711,0.0,4,0.655,8,149940,-8.4,0.466,0,Allan Massay,Vem Cá,34,0
0.033,0.151,103.34,0.041,0.922,0.000171,3,0.442,10,179640,-23.063,0.21,1,Chet Baker,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,62,0
0.846,0.242,123.001,0.0295,0.000324,0.0284,4,0.548,4,382439,-7.534,0.109,0,RÜFÜS DU SOL,Next to Me - Vintage Culture Remix,63,0
0.0162,0.0978,110.479,0.0388,0.808,0.0024,4,0.421,2,337733,-25.358,0.154,0,Miles Davis,Blue in Green (feat. John Coltrane & Bill Evans),64,0
0.593,0.351,154.045,0.0329,0.047,4.04e-06,4,0.731,2,223247,-8.746,0.717,0,BRAZA,Olinda,41,0
0.903,0.298,132.009,0.0296,0.000187,0.0939,4,0.562,8,221000,-4.46,0.791,0,Yeah Yeah Yeahs,Heads Will Roll,0,0
0.603,0.126,130.063,0.0307,0.211,0.0,4,0.585,4,179438,-7.376,0.341,0,Arthur Pares,Quero Te Levar,28,0
0.661,0.101,168.56,0.204,0.3,0.0,4,0.556,6,178148,-5.052,0.668,0,Olivia Rodrigo,good 4 u,48,0
0.73,0.13,169.912,0.103,0.262,0.000157,4,0.789,7,207499,-3.206,0.515,0,Blessd,La Oportunidad - Spotify Singles,2,0
0.407,0.11,130.056,0.0418,0.48,2.5e-05,4,0.672,3,221632,-7.605,0.289,0,Qinhones,Toda Manhã,39,0
0.683,0.324,127.086,0.0356,0.237,0.0,4,0.784,7,191000,-6.378,0.831,1,Suhai,Pra Vida Inteira,43,0
0.915,0.87,142.038,0.0548,0.00169,0.000199,4,0.533,4,267656,-4.354,0.291,0,STARSET,LEAVING THIS WORLD BEHIND,54,0
0.593,0.124,124.917,0.0379,0.418,0.0,4,0.841,1,162803,-7.846,0.808,1,Travis Scott,Goosebumps - Remix,85,0
0.622,0.102,135.017,0.228,0.253,0.0,4,0.755,6,196034,-6.89,0.599,0,Kikimoteleba,Tigini - Remix,62,0
0.507,0.366,135.783,0.0347,0.0343,0.0,4,0.52,7,409000,-11.103,0.0877,1,Nívea Soares,Caminho no Deserto,64,0
0.337,0.108,121.968,0.377,0.511,0.0,4,0.821,8,160328,-11.978,0.149,1,Julie Schiavon,Submissa,23,0
0.908,0.154,148.246,0.0691,0.00103,0.00219,4,0.274,9,200080,-5.419,0.483,1,Sex Pistols,God Save the Queen,51,0
0.645,0.0822,85.107,0.0817,0.623,0.00294,5,0.567,3,151384,-1.842,0.888,0,MC Luan da BS,Privilégio,69,0
0.611,0.1,129.977,0.237,0.0878,0.0,4,0.848,10,147697,-10.146,0.779,0,Sammy Shiblaq,Champion,16,0
0.57,0.091,94.689,0.0355,0.135,0.0,4,0.369,1,189091,-5.834,0.297,0,DaPaz,Daphne,27,0
0.905,0.307,105.005,0.0581,0.0979,4.22e-06,4,0.798,5,164160,-3.731,0.905,0,Sachin-Jigar,"Don't Be Shy Again (From ""Bala"")",55,0
0.834,0.0612,131.937,0.0334,0.113,0.0,4,0.676,5,151127,-3.6,0.727,0,Pabllo Vittar,Ama Sofre Chora,57,0
0.731,0.267,132.76,0.0398,0.322,8.66e-06,4,0.327,8,562388,-5.821,0.0792,1,Casa Worship,A Casa É Sua,69,0
0.813,0.797,123.842,0.0452,0.204,0.0,4,0.741,11,190084,-4.83,0.765,0,Marília Mendonça,Ciumeira - Ao Vivo,71,0
0.854,0.253,114.029,0.0525,0.0783,0.000532,4,0.74,8,233413,-2.209,0.856,1,TAEYEON,Weekend,72,0
0.309,0.0922,95.033,0.0284,0.707,2.64e-05,4,0.483,7,311745,-10.758,0.18,1,Elza Soares,Drão - Remasterizado,46,0
0.979,0.222,135.029,0.163,0.00173,2.47e-05,4,0.522,7,186000,-3.749,0.401,1,Like Moths To Flames,The Preservation Of Hate,54,0
0.293,0.114,75.007,0.0317,0.952,0.0,4,0.302,11,204007,-9.702,0.146,1,Melim,Outono,57,0
0.368,0.0972,117.161,0.0439,0.875,0.00305,4,0.653,10,524093,-11.567,0.249,0,Grant Green,Django - Rudy Van Gelder Edition / Remastered 1999,47,0
0.575,0.324,134.791,0.4,0.26,4.27e-06,5,0.615,7,224000,-6.515,0.552,0,LADIPOE,Feeling,66,0
0.216,0.081,141.792,0.218,0.877,0.0096,5,0.598,11,145714,-14.24,0.228,1,Silva,Pra Te Dizer Que Tô Feliz Assim,47,0
0.809,0.151,155.029,0.0517,0.000253,3.33e-05,4,0.568,11,196170,-3.869,0.709,0,ENHYPEN,Tamed-Dashed,79,0
0.903,0.0816,120.044,0.0729,0.0899,0.0,4,0.808,9,198053,-2.179,0.922,1,TWICE,The Feels,87,0
0.327,0.158,80.825,0.0551,0.709,0.0131,4,0.634,0,209400,-9.703,0.498,0,The Modern Jazz Quartet,Softly As In A Morning Sunrise,52,0
0.682,0.234,153.031,0.0294,0.0917,0.00328,4,0.536,9,215449,-8.416,0.657,1,Jason Isbell and the 400 Unit,Driver 8,45,0
0.858,0.0932,124.001,0.0314,0.000307,0.692,4,0.72,0,184839,-5.657,0.565,1,Dubdogz,Everybody Wants To Party,68,0
0.452,0.14,166.973,0.0347,0.991,0.864,4,0.358,1,193867,-13.02,0.525,1,Art Tatum,Tea for Two,51,0
0.78,0.088,130.042,0.14,0.538,0.00344,4,0.889,5,148615,-5.208,0.82,1,DJ TOPO,Passarinho Que Som É Esse,73,0
0.478,0.11,125.914,0.0429,0.9,6.07e-05,4,0.662,4,158208,-10.507,0.568,1,Le Ren,Dyan,38,0
0.923,0.623,171.859,0.125,0.269,0.0,4,0.625,1,168053,-5.191,0.722,0,Marília Mendonça,Saudade do Meu Ex - Ao Vivo,61,0
0.548,0.145,94.036,0.164,0.0751,0.000234,4,0.503,0,228920,-7.564,0.441,0,J Balvin,Otra Noche Sin Ti,76,0
0.813,0.467,97.888,0.0743,0.605,0.0,4,0.477,10,342622,-5.919,0.75,1,Pixote,Nem de Graça / Saudade Arregaça - Ao Vivo,61,0
0.588,0.7,139.735,0.0369,0.0333,1.64e-06,4,0.322,5,354151,-8.181,0.105,1,Gabriel Guedes de Almeida,Vitorioso És - Ao Vivo,59,0
0.902,0.368,94.986,0.0358,3.81e-06,0.0228,4,0.452,7,203754,-3.121,0.291,1,Shaman's Harvest,Under Your Skin,48,0
0.802,0.094,144.005,0.0864,0.468,0.0,4,0.736,0,172325,-4.759,0.675,1,Ariana Grande,positions,6,0
0.77,0.118,125.905,0.149,0.176,1.1e-05,4,0.694,6,184560,-5.335,0.163,1,Dynoro,In My Mind,80,0
0.348,0.107,99.144,0.0402,0.618,0.000206,4,0.712,1,190587,-8.808,0.321,1,Anaïs Mitchell,Bright Star,52,0
0.168,0.198,123.419,0.0442,0.637,0.358,4,0.392,10,277800,-22.249,0.292,1,Dave Holland Quartet,Conference Of The Birds,0,0
0.778,0.141,154.886,0.0586,0.172,0.0,4,0.641,2,181884,-6.709,0.611,0,Voraz,Vibe Boa,0,0
0.5,0.0967,97.09,0.0581,0.0335,8.73e-06,4,0.807,9,157000,-10.361,0.243,1,Vayu,Naagin,58,0
0.151,0.113,101.759,0.0549,0.82,2.24e-06,4,0.706,7,234405,-12.607,0.442,0,Mariana Aydar,Aqui em Casa,34,0
0.829,0.327,181.222,0.0582,0.62,4.6e-05,4,0.405,2,453019,-6.057,0.767,1,Grupo Menos É Mais,Até Que Durou / Tu Mandas No Meu Coração / Adorei / Supera,65,0
0.645,0.0781,78.046,0.246,0.517,0.0,4,0.411,2,128000,-8.696,0.336,0,Bu Kolthoum,Grown Man Talk,32,0
0.563,0.186,138.372,0.122,0.661,0.0,4,0.522,10,168294,-6.634,0.539,0,Catha,Drama Queen,30,0
0.431,0.125,70.995,0.0322,0.858,2.94e-06,4,0.453,5,329587,-9.893,0.414,1,Julia Vitória,Ele Vem / A Cidade Santa - Ao Vivo,56,0
0.222,0.0934,99.198,0.0646,0.799,0.000213,4,0.565,5,386700,-19.933,0.689,0,Art Blakey & The Jazz Messengers,Close Your Eyes,51,0
0.277,0.2,99.83,0.0283,0.89,7.66e-05,3,0.467,8,163373,-12.101,0.535,1,Larry Davis,Texas Flood,47,0
0.717,0.341,161.975,0.0927,0.0692,0.0,4,0.693,0,195015,-5.792,0.728,1,HIRAIDAI,King & Queen,59,0
0.731,0.161,80.04,0.199,0.27,4.08e-06,4,0.868,11,211100,-6.401,0.852,0,Planta E Raiz,É Desse Jeito,38,0
0.861,0.44,105.021,0.168,0.135,0.0,4,0.7,6,176000,-5.356,0.584,1,Big Hass,Jabal,17,0
0.492,0.288,200.018,0.039,0.197,0.63,3,0.303,0,414960,-10.716,0.677,1,Mike Bloomfield,Albert's Shuffle,48,0
0.512,0.198,172.091,0.263,0.529,1.2e-06,4,0.839,11,257660,-7.98,0.875,1,Indi Jade,Ovelha Negra,32,0
0.693,0.0524,145.04,0.059,0.187,0.0,4,0.816,0,181885,-7.147,0.96,0,Regiane Cordeiro,Correria,31,0
0.75,0.768,131.134,0.038,0.385,0.0,4,0.322,11,257897,-5.039,0.223,0,Davi Sacer,Restitui - Ao Vivo,54,0
0.0527,0.0882,49.689,0.0478,0.971,0.911,4,0.488,5,306227,-27.331,0.193,1,Oscar Peterson Trio,I Got It Bad And That Ain't Good,61,0
0.588,0.426,139.864,0.113,0.771,0.0,4,0.616,2,224999,-7.442,0.722,1,Vitinho,Tá Desculpada - Ao Vivo,58,0
0.739,0.165,133.982,0.0294,0.0116,0.000798,4,0.672,10,195675,-7.061,0.756,1,Scalene,O Rio,43,0
0.968,0.333,195.139,0.0782,0.00133,0.0,4,0.326,6,195862,-3.443,0.464,1,Eva Under Fire,Comatose (feat. Jonathan Dörr of Ego Kill Talent),51,0
0.0805,0.0884,119.836,0.0477,0.915,0.311,4,0.781,0,229427,-24.618,0.491,0,Lucas Santtana,Mensagem de Amor (20° Aniversário),51,0
0.886,0.325,102.012,0.177,0.0109,2.21e-05,4,0.764,1,191462,-3.067,0.497,1,ITZY,LOCO,84,0
0.32,0.0609,116.648,0.0387,0.907,0.649,4,0.542,8,193840,-9.975,0.206,1,Thelonious Monk,'Round Midnight,54,0
0.834,0.346,120.039,0.0299,0.0408,0.0,4,0.555,8,231610,-3.541,0.771,1,DISH//,沈丁花,58,0
0.542,0.123,118.128,0.0513,0.0522,0.0179,4,0.68,4,217133,-9.755,0.208,0,Eddie Berman,Water in the Barrel,39,0
0.631,0.1,139.755,0.296,0.3,0.0,4,0.633,4,113519,-6.847,0.512,0,BIN,Marília Mendonça,59,0
0.719,0.0736,100.021,0.0346,0.00285,8.1e-05,4,0.667,7,237520,-5.371,0.717,0,The Weeknd,In Your Eyes,81,0
0.637,0.114,151.921,0.0504,0.736,0.0,4,0.72,9,176082,-5.889,0.956,1,Di Propósito,Pesou o Rolê,68,0
0.362,0.174,84.599,0.409,0.329,0.0,4,0.728,11,183125,-9.055,0.702,1,anees,slip,55,0
0.671,0.129,100.006,0.0315,0.194,2.07e-05,4,0.723,1,218702,-5.413,0.464,0,Ghita,Real Lies (feat. CKay),42,0
0.645,0.195,137.959,0.0471,0.086,0.0,4,0.589,11,294760,-3.693,0.444,1,Siip,オドレテル,51,0
0.087,0.0884,85.893,0.0363,0.897,0.0346,4,0.424,0,185692,-19.05,0.316,1,Ayrton Montarroyos,Eu Sei Que Vou Te Amar,30,0
0.886,0.191,126.031,0.0426,0.0481,1.81e-06,4,0.733,2,175435,-1.856,0.696,0,Sigala,You for Me,77,0
0.794,0.0723,125.957,0.0366,0.0513,0.000392,4,0.676,2,159286,-4.78,0.161,0,Katy Perry,Cry About It Later (feat. Luísa Sonza & Bruno Martini),67,0
0.383,0.0828,145.765,0.0516,0.0676,0.0,4,0.652,2,178994,-7.076,0.549,0,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),78,0
0.524,0.203,83.97,0.0502,0.112,0.0,4,0.653,11,160191,-9.016,0.553,0,Kali Uchis,telepatía,86,0
0.623,0.267,149.866,0.0323,0.599,0.102,4,0.578,7,156307,-6.468,0.57,0,Clarissa,não me importo mais,48,0
0.367,0.111,114.879,0.0323,0.813,0.00118,4,0.573,9,210690,-10.404,0.214,1,Luis Kiari,Isso Me Fará,28,0
0.389,0.0905,130.015,0.0306,0.605,0.16,4,0.669,0,231173,-11.547,0.649,1,The Shins,New Slang,0,0
0.439,0.207,130.155,0.378,0.75,1.93e-06,4,0.835,9,133944,-4.079,0.544,1,MC Torugo,AK47 É o Porte do Homem,63,0
0.708,0.263,92.231,0.0906,0.00718,0.0,4,0.755,10,245265,-8.548,0.9,0,Karan Aujla,Here & There,56,0
0.0294,0.105,124.308,0.0453,0.993,0.948,3,0.478,0,324200,-25.319,0.148,1,Bill Evans,Skating In Central Park,61,0
0.514,0.113,135.933,0.183,0.778,0.0,4,0.686,0,171024,-7.379,0.772,1,Dilsinho,Porre,67,0
0.771,0.0698,136.038,0.0356,0.0602,2.54e-05,4,0.81,7,160037,-5.464,0.667,0,BRAZA,Ando Meio Desligado,40,0
0.9,0.14,151.279,0.0545,0.00539,4.12e-05,4,0.526,2,163240,-6.815,0.883,1,The Clash,I Fought the Law,62,0
0.691,0.0927,89.974,0.0339,0.0113,0.00107,4,0.521,6,233533,-7.936,0.53,0,Tall Heights,Hear It Again,45,0
0.839,0.159,105.002,0.036,0.0607,0.000764,4,0.67,0,222041,-4.023,0.726,1,Starley,Call on Me (Ryan Riback Remix),61,0
0.911,0.516,101.872,0.0571,0.223,0.0,4,0.752,10,177440,-3.896,0.818,0,Marília Mendonça,"Ei, Saudade - Ao Vivo",63,0
0.504,0.0981,89.923,0.088,0.349,0.0,4,0.814,7,215267,-6.837,0.679,1,SPiCYSOL,あの街まで,55,0
0.934,0.121,116.001,0.07,0.0697,0.0,4,0.614,9,174760,-3.709,0.436,0,Ava Max,My Head & My Heart,81,0
0.76,0.102,140.059,0.0306,0.0541,0.0033,4,0.698,1,202027,-8.11,0.788,0,Armandinho,Amor Vem Cá,58,0
0.416,0.323,85.893,0.103,0.498,8.2e-06,3,0.456,2,236160,-3.682,0.121,1,Mc Davi,Deboche,70,0
0.616,0.19,139.847,0.0384,0.0266,0.0,4,0.394,10,357160,-7.072,0.145,1,Gabriel Guedes de Almeida,A Bênção,63,0
0.666,0.185,138.089,0.361,0.159,0.0,4,0.611,4,309565,-7.017,0.162,0,Cesar Mc,Dai a Cesar o Que É de Cesar,50,0
0.0518,0.242,96.591,0.0359,0.874,1.94e-06,4,0.653,8,185467,-19.594,0.426,1,Eartha Kitt,Let's Do It,49,0
0.765,0.505,101.287,0.0461,0.751,0.0,4,0.524,0,289623,-5.798,0.651,1,Pique Novo,Porradão / Eternamente Feliz / Dom de Sonhar / Supra Sumo do Amor / O Som do Tambor - Ao Vivo,58,0
0.567,0.161,96.072,0.106,0.184,0.0178,4,0.651,7,192500,-8.268,0.24,0,Atif Aslam,Ajnabi,55,0
0.718,0.211,138.067,0.0522,0.574,0.0,4,0.75,0,164837,-6.144,0.877,1,Thiaguinho,30 Audios,59,0
0.0825,0.111,65.169,0.0424,0.989,0.927,4,0.493,8,329067,-19.02,0.16,1,Lars Gullin,Danny's Dream,46,0
0.463,0.0954,123.943,0.0449,0.705,0.0482,5,0.296,5,251427,-11.412,0.0629,0,Radiohead,Everything In Its Right Place,66,0
0.0367,0.127,140.296,0.0515,0.99,0.31,4,0.529,0,330693,-21.63,0.214,1,Ben Webster,How Long Has This Been Going On,47,0
0.547,0.126,97.939,0.0621,0.291,0.000458,4,0.649,8,170428,-7.802,0.288,0,Azira,Ana Ba7lam Bik,27,0
0.873,0.374,173.945,0.0402,0.000711,0.00496,4,0.509,1,158453,-5.793,0.27,1,Omar Basaad,High Tech Low Life,24,0
0.334,0.32,158.0,0.0508,0.862,0.0,4,0.676,5,162040,-10.572,0.867,1,Little Walter,My Babe,57,0
0.117,0.109,93.575,0.0299,0.925,0.000171,4,0.387,0,151867,-17.803,0.166,1,Dinah Washington,What A Diff'rence A Day Made,66,0
0.37,0.106,114.75,0.0396,0.334,0.0,4,0.705,1,133565,-11.649,0.525,1,Alta Hits,Eterno Esquema,26,0
